name,text_domain,metric_name,value,d,n_tokens,N,K
siglip2_l16_256,qa_concat,VSA,0.650780046464,1024,256,4618,512
siglip2_l16_256,qa_concat,cm_cka,0.106934088146,1024,256,4618,512
siglip2_l16_256,qa_concat,cm_r2,-0.570103672418,1024,256,4618,512
siglip2_l16_256,qa_concat,mutual_kNN_k10,0.0271546123863,1024,256,4618,512
siglip2_l16_256,qa_concat,mutual_kNN_k20,0.0311281940234,1024,256,4618,512
siglip2_l16_256,qa_concat,mutual_kNN_k5,0.0233434387181,1024,256,4618,512
siglip2_l16_256,question_other,VSA,0.588047488843,1024,256,4618,512
siglip2_l16_256,question_other,cm_cka,0.0873480682386,1024,256,4618,512
siglip2_l16_256,question_other,cm_r2,-0.599840166263,1024,256,4618,512
siglip2_l16_256,question_other,mutual_kNN_k10,0.0210697271546,1024,256,4618,512
siglip2_l16_256,question_other,mutual_kNN_k20,0.0254655695106,1024,256,4618,512
siglip2_l16_256,question_other,mutual_kNN_k5,0.0178865309658,1024,256,4618,512
siglip2_l16_384,answer_all_types,VSA,0.278459875533,1024,576,4618,512
siglip2_l16_384,answer_all_types,cm_cka,0.0101243248552,1024,576,4618,512
siglip2_l16_384,answer_all_types,cm_r2,-0.720547961102,1024,576,4618,512
siglip2_l16_384,answer_all_types,mutual_kNN_k10,0.0112169770463,1024,576,4618,512
siglip2_l16_384,answer_all_types,mutual_kNN_k20,0.0129818103075,1024,576,4618,512
siglip2_l16_384,answer_all_types,mutual_kNN_k5,0.0100909484625,1024,576,4618,512
siglip2_l16_384,answer_other,VSA,0.650574769893,1024,576,4618,512
siglip2_l16_384,answer_other,cm_cka,0.0260291352944,1024,576,4618,512
siglip2_l16_384,answer_other,cm_r2,-0.694337642969,1024,576,4618,512
siglip2_l16_384,answer_other,mutual_kNN_k10,0.026916414032,1024,576,4618,512
siglip2_l16_384,answer_other,mutual_kNN_k20,0.0309224772629,1024,576,4618,512
siglip2_l16_384,answer_other,mutual_kNN_k5,0.0246860112603,1024,576,4618,512
siglip2_l16_384,caption,VSA,0.898625884908,1024,576,4618,512
siglip2_l16_384,caption,VSA_abtt1,0.901516627968,1024,576,4618,512
siglip2_l16_384,caption,VSA_abtt2,0.905911414851,1024,576,4618,512
siglip2_l16_384,caption,VSA_abtt3,0.912476395306,1024,576,4618,512
siglip2_l16_384,caption,cm_cka,0.289135563533,1024,576,4618,512
siglip2_l16_384,caption,cm_r2,-0.271894480558,1024,576,4618,512
siglip2_l16_384,caption,mutual_kNN_k10,0.0931788653097,1024,576,4618,512
siglip2_l16_384,caption,mutual_kNN_k20,0.107124296232,1024,576,4618,512
siglip2_l16_384,caption,mutual_kNN_k5,0.0825898657427,1024,576,4618,512
siglip2_l16_384,qa_concat,VSA,0.670050073319,1024,576,4618,512
siglip2_l16_384,qa_concat,cm_cka,0.105767077559,1024,576,4618,512
siglip2_l16_384,qa_concat,cm_r2,-0.568660223799,1024,576,4618,512
siglip2_l16_384,qa_concat,mutual_kNN_k10,0.0270896491988,1024,576,4618,512
siglip2_l16_384,qa_concat,mutual_kNN_k20,0.0310740580338,1024,576,4618,512
siglip2_l16_384,qa_concat,mutual_kNN_k5,0.0228237332178,1024,576,4618,512
siglip2_l16_384,question_other,VSA,0.597690534439,1024,576,4618,512
siglip2_l16_384,question_other,cm_cka,0.0863469593139,1024,576,4618,512
siglip2_l16_384,question_other,cm_r2,-0.59984708579,1024,576,4618,512
siglip2_l16_384,question_other,mutual_kNN_k10,0.0213728886964,1024,576,4618,512
siglip2_l16_384,question_other,mutual_kNN_k20,0.0253356431356,1024,576,4618,512
siglip2_l16_384,question_other,mutual_kNN_k5,0.0181896925076,1024,576,4618,512
siglip2_l16_512,answer_all_types,VSA,0.295954790767,1024,1024,4618,512
siglip2_l16_512,answer_all_types,cm_cka,0.0101648282054,1024,1024,4618,512
siglip2_l16_512,answer_all_types,cm_r2,-0.717513901529,1024,1024,4618,512
siglip2_l16_512,answer_all_types,mutual_kNN_k10,0.0110653962754,1024,1024,4618,512
siglip2_l16_512,answer_all_types,mutual_kNN_k20,0.0130684278909,1024,1024,4618,512
siglip2_l16_512,answer_all_types,mutual_kNN_k5,0.0099177132958,1024,1024,4618,512
siglip2_l16_512,answer_other,VSA,0.681827771354,1024,1024,4618,512
siglip2_l16_512,answer_other,cm_cka,0.0258067001026,1024,1024,4618,512
siglip2_l16_512,answer_other,cm_r2,-0.675617067509,1024,1024,4618,512
siglip2_l16_512,answer_other,mutual_kNN_k10,0.0263317453443,1024,1024,4618,512
siglip2_l16_512,answer_other,mutual_kNN_k20,0.0303702901689,1024,1024,4618,512
siglip2_l16_512,answer_other,mutual_kNN_k5,0.0246860112603,1024,1024,4618,512
siglip2_l16_512,caption,VSA,0.893336545285,1024,1024,4618,512
siglip2_l16_512,caption,VSA_abtt1,0.897957000844,1024,1024,4618,512
siglip2_l16_512,caption,VSA_abtt2,0.908143252427,1024,1024,4618,512
siglip2_l16_512,caption,VSA_abtt3,0.910215185036,1024,1024,4618,512
siglip2_l16_512,caption,cm_cka,0.287134353537,1024,1024,4618,512
siglip2_l16_512,caption,cm_r2,-0.26446433015,1024,1024,4618,512
siglip2_l16_512,caption,mutual_kNN_k10,0.093135556518,1024,1024,4618,512
siglip2_l16_512,caption,mutual_kNN_k20,0.106496318753,1024,1024,4618,512
siglip2_l16_512,caption,mutual_kNN_k5,0.0834993503681,1024,1024,4618,512
siglip2_l16_512,qa_concat,VSA,0.679670332085,1024,1024,4618,512
siglip2_l16_512,qa_concat,cm_cka,0.105325262998,1024,1024,4618,512
siglip2_l16_512,qa_concat,cm_r2,-0.550960297232,1024,1024,4618,512
siglip2_l16_512,qa_concat,mutual_kNN_k10,0.0271329579905,1024,1024,4618,512
siglip2_l16_512,qa_concat,mutual_kNN_k20,0.0310090948463,1024,1024,4618,512
siglip2_l16_512,qa_concat,mutual_kNN_k5,0.0224339540927,1024,1024,4618,512
siglip2_l16_512,question_other,VSA,0.609204971604,1024,1024,4618,512
siglip2_l16_512,question_other,cm_cka,0.085996576771,1024,1024,4618,512
siglip2_l16_512,question_other,cm_r2,-0.582848308336,1024,1024,4618,512
siglip2_l16_512,question_other,mutual_kNN_k10,0.021156344738,1024,1024,4618,512
siglip2_l16_512,question_other,mutual_kNN_k20,0.025281507146,1024,1024,4618,512
siglip2_l16_512,question_other,mutual_kNN_k5,0.0174534430489,1024,1024,4618,512
siglip2_sm14_224,answer_all_types,VSA,0.336706926546,1152,256,4618,512
siglip2_sm14_224,answer_all_types,cm_cka,0.0101421421782,1152,256,4618,512
siglip2_sm14_224,answer_all_types,cm_r2,-0.864304973706,1152,256,4618,512
siglip2_sm14_224,answer_all_types,mutual_kNN_k10,0.0107405803378,1152,256,4618,512
siglip2_sm14_224,answer_all_types,mutual_kNN_k20,0.0128951927241,1152,256,4618,512
siglip2_sm14_224,answer_all_types,mutual_kNN_k5,0.0093546990039,1152,256,4618,512
siglip2_sm14_224,answer_other,VSA,0.649366145967,1152,256,4618,512
siglip2_sm14_224,answer_other,cm_cka,0.0258460191604,1152,256,4618,512
siglip2_sm14_224,answer_other,cm_r2,-0.798083770391,1152,256,4618,512
siglip2_sm14_224,answer_other,mutual_kNN_k10,0.0267215244695,1152,256,4618,512
siglip2_sm14_224,answer_other,mutual_kNN_k20,0.0309766132525,1152,256,4618,512
siglip2_sm14_224,answer_other,mutual_kNN_k5,0.0243395409268,1152,256,4618,512
siglip2_sm14_224,caption,VSA,0.895432855182,1152,256,4618,512
siglip2_sm14_224,caption,VSA_abtt1,0.908818509341,1152,256,4618,512
siglip2_sm14_224,caption,VSA_abtt2,0.913704813198,1152,256,4618,512
siglip2_sm14_224,caption,VSA_abtt3,0.914322845127,1152,256,4618,512
siglip2_sm14_224,caption,cm_cka,0.282822509116,1152,256,4618,512
siglip2_sm14_224,caption,cm_r2,-0.353362837685,1152,256,4618,512
siglip2_sm14_224,caption,mutual_kNN_k10,0.0946946730186,1152,256,4618,512
siglip2_sm14_224,caption,mutual_kNN_k20,0.107741446514,1152,256,4618,512
siglip2_sm14_224,caption,mutual_kNN_k5,0.0812906019922,1152,256,4618,512
siglip2_sm14_224,qa_concat,VSA,0.654092589319,1152,256,4618,512
siglip2_sm14_224,qa_concat,cm_cka,0.10556877105,1152,256,4618,512
siglip2_sm14_224,qa_concat,cm_r2,-0.684785397179,1152,256,4618,512
siglip2_sm14_224,qa_concat,mutual_kNN_k10,0.0271762667822,1152,256,4618,512
siglip2_sm14_224,qa_concat,mutual_kNN_k20,0.0313447379818,1152,256,4618,512
siglip2_sm14_224,qa_concat,mutual_kNN_k5,0.0237332178432,1152,256,4618,512
siglip2_sm14_224,question_other,VSA,0.57767773899,1152,256,4618,512
siglip2_sm14_224,question_other,cm_cka,0.0860414204915,1152,256,4618,512
siglip2_sm14_224,question_other,cm_r2,-0.720151196312,1152,256,4618,512
siglip2_sm14_224,question_other,mutual_kNN_k10,0.0216327414465,1152,256,4618,512
siglip2_sm14_224,question_other,mutual_kNN_k20,0.025552187094,1152,256,4618,512
siglip2_sm14_224,question_other,mutual_kNN_k5,0.0180597661325,1152,256,4618,512
siglip2_sm14_384,answer_all_types,VSA,0.369159676898,1152,729,4618,512
siglip2_sm14_384,answer_all_types,cm_cka,0.0097858170681,1152,729,4618,512
siglip2_sm14_384,answer_all_types,cm_r2,-0.833652875425,1152,729,4618,512
siglip2_sm14_384,answer_all_types,mutual_kNN_k10,0.0115634473798,1152,729,4618,512
siglip2_sm14_384,answer_all_types,mutual_kNN_k20,0.01291684712,1152,729,4618,512
siglip2_sm14_384,answer_all_types,mutual_kNN_k5,0.0105673451711,1152,729,4618,512
siglip2_sm14_384,answer_other,VSA,0.650424589483,1152,729,4618,512
siglip2_sm14_384,answer_other,cm_cka,0.024640507011,1152,729,4618,512
siglip2_sm14_384,answer_other,cm_r2,-0.761677589784,1152,729,4618,512
siglip2_sm14_384,answer_other,mutual_kNN_k10,0.0268947596362,1152,729,4618,512
siglip2_sm14_384,answer_other,mutual_kNN_k20,0.0307059333045,1152,729,4618,512
siglip2_sm14_384,answer_other,mutual_kNN_k5,0.0246427024686,1152,729,4618,512
siglip2_sm14_384,caption,VSA,0.888504713257,1152,729,4618,512
siglip2_sm14_384,caption,VSA_abtt1,0.889955589814,1152,729,4618,512
siglip2_sm14_384,caption,VSA_abtt2,0.894844607007,1152,729,4618,512
siglip2_sm14_384,caption,VSA_abtt3,0.900939437463,1152,729,4618,512
siglip2_sm14_384,caption,cm_cka,0.275398885117,1152,729,4618,512
siglip2_sm14_384,caption,cm_r2,-0.337107762417,1152,729,4618,512
siglip2_sm14_384,caption,mutual_kNN_k10,0.0934820268515,1152,729,4618,512
siglip2_sm14_384,caption,mutual_kNN_k20,0.107330012993,1152,729,4618,512
siglip2_sm14_384,caption,mutual_kNN_k5,0.0823733217843,1152,729,4618,512
siglip2_sm14_384,qa_concat,VSA,0.667396481957,1152,729,4618,512
siglip2_sm14_384,qa_concat,cm_cka,0.103543713338,1152,729,4618,512
siglip2_sm14_384,qa_concat,cm_r2,-0.682035960332,1152,729,4618,512
siglip2_sm14_384,qa_concat,mutual_kNN_k10,0.0272845387614,1152,729,4618,512
siglip2_sm14_384,qa_concat,mutual_kNN_k20,0.0314746643569,1152,729,4618,512
siglip2_sm14_384,qa_concat,mutual_kNN_k5,0.023083585968,1152,729,4618,512
siglip2_sm14_384,question_other,VSA,0.583499564462,1152,729,4618,512
siglip2_sm14_384,question_other,cm_cka,0.0846608488461,1152,729,4618,512
siglip2_sm14_384,question_other,cm_r2,-0.698923292721,1152,729,4618,512
siglip2_sm14_384,question_other,mutual_kNN_k10,0.0216543958424,1152,729,4618,512
siglip2_sm14_384,question_other,mutual_kNN_k20,0.0254763967085,1152,729,4618,512
siglip2_sm14_384,question_other,mutual_kNN_k5,0.0184928540494,1152,729,4618,512
siglip2_sm16_256,answer_all_types,VSA,0.35757556922,1152,256,4618,512
siglip2_sm16_256,answer_all_types,cm_cka,0.010159100964,1152,256,4618,512
siglip2_sm16_256,answer_all_types,cm_r2,-0.852396480817,1152,256,4618,512
siglip2_sm16_256,answer_all_types,mutual_kNN_k10,0.0106106539628,1152,256,4618,512
siglip2_sm16_256,answer_all_types,mutual_kNN_k20,0.0128302295366,1152,256,4618,512
siglip2_sm16_256,answer_all_types,mutual_kNN_k5,0.00944131658727,1152,256,4618,512
siglip2_sm16_256,answer_other,VSA,0.64708946409,1152,256,4618,512
siglip2_sm16_256,answer_other,cm_cka,0.0258877167134,1152,256,4618,512
siglip2_sm16_256,answer_other,cm_r2,-0.802448710245,1152,256,4618,512
siglip2_sm16_256,answer_other,mutual_kNN_k10,0.0267648332612,1152,256,4618,512
siglip2_sm16_256,answer_other,mutual_kNN_k20,0.0312256388047,1152,256,4618,512
siglip2_sm16_256,answer_other,mutual_kNN_k5,0.024729320052,1152,256,4618,512
siglip2_sm16_256,caption,VSA,0.896474449522,1152,256,4618,512
siglip2_sm16_256,caption,VSA_abtt1,0.885050119858,1152,256,4618,512
siglip2_sm16_256,caption,VSA_abtt2,0.899309675735,1152,256,4618,512
siglip2_sm16_256,caption,VSA_abtt3,0.90233049647,1152,256,4618,512
siglip2_sm16_256,caption,cm_cka,0.283054017741,1152,256,4618,512
siglip2_sm16_256,caption,cm_r2,-0.35595037273,1152,256,4618,512
siglip2_sm16_256,caption,mutual_kNN_k10,0.0940666955392,1152,256,4618,512
siglip2_sm16_256,caption,mutual_kNN_k20,0.107893027285,1152,256,4618,512
siglip2_sm16_256,caption,mutual_kNN_k5,0.0834127327848,1152,256,4618,512
siglip2_sm16_256,qa_concat,VSA,0.666693298124,1152,256,4618,512
siglip2_sm16_256,qa_concat,cm_cka,0.10589562192,1152,256,4618,512
siglip2_sm16_256,qa_concat,cm_r2,-0.68820792609,1152,256,4618,512
siglip2_sm16_256,qa_concat,mutual_kNN_k10,0.0268297964487,1152,256,4618,512
siglip2_sm16_256,qa_concat,mutual_kNN_k20,0.0311498484192,1152,256,4618,512
siglip2_sm16_256,qa_concat,mutual_kNN_k5,0.023083585968,1152,256,4618,512
siglip2_sm16_256,question_other,VSA,0.588695033759,1152,256,4618,512
siglip2_sm16_256,question_other,cm_cka,0.0863146764243,1152,256,4618,512
siglip2_sm16_256,question_other,cm_r2,-0.728760697588,1152,256,4618,512
siglip2_sm16_256,question_other,mutual_kNN_k10,0.0214595062798,1152,256,4618,512
siglip2_sm16_256,question_other,mutual_kNN_k20,0.025281507146,1152,256,4618,512
siglip2_sm16_256,question_other,mutual_kNN_k5,0.017583369424,1152,256,4618,512
siglip2_sm16_384,answer_all_types,VSA,0.326043440672,1152,576,4618,512
siglip2_sm16_384,answer_all_types,cm_cka,0.00990576018885,1152,576,4618,512
siglip2_sm16_384,answer_all_types,cm_r2,-0.827433704543,1152,576,4618,512
siglip2_sm16_384,answer_all_types,mutual_kNN_k10,0.0109571242962,1152,576,4618,512
siglip2_sm16_384,answer_all_types,mutual_kNN_k20,0.0128410567345,1152,576,4618,512
siglip2_sm16_384,answer_all_types,mutual_kNN_k5,0.00987440450411,1152,576,4618,512
siglip2_sm16_384,answer_other,VSA,0.656334329283,1152,576,4618,512
siglip2_sm16_384,answer_other,cm_cka,0.024897618341,1152,576,4618,512
siglip2_sm16_384,answer_other,cm_r2,-0.785801345848,1152,576,4618,512
siglip2_sm16_384,answer_other,mutual_kNN_k10,0.0267431788653,1152,576,4618,512
siglip2_sm16_384,answer_other,mutual_kNN_k20,0.0310199220442,1152,576,4618,512
siglip2_sm16_384,answer_other,mutual_kNN_k5,0.0242529233434,1152,576,4618,512
siglip2_sm16_384,caption,VSA,0.905789841646,1152,576,4618,512
siglip2_sm16_384,caption,VSA_abtt1,0.903577070298,1152,576,4618,512
siglip2_sm16_384,caption,VSA_abtt2,0.910152923022,1152,576,4618,512
siglip2_sm16_384,caption,VSA_abtt3,0.91444035893,1152,576,4618,512
siglip2_sm16_384,caption,cm_cka,0.279215666921,1152,576,4618,512
siglip2_sm16_384,caption,cm_r2,-0.352534133898,1152,576,4618,512
siglip2_sm16_384,caption,mutual_kNN_k10,0.0940233867475,1152,576,4618,512
siglip2_sm16_384,caption,mutual_kNN_k20,0.107167605024,1152,576,4618,512
siglip2_sm16_384,caption,mutual_kNN_k5,0.0828064097012,1152,576,4618,512
siglip2_sm16_384,qa_concat,VSA,0.663086878774,1152,576,4618,512
siglip2_sm16_384,qa_concat,cm_cka,0.103989369541,1152,576,4618,512
siglip2_sm16_384,qa_concat,cm_r2,-0.670902012087,1152,576,4618,512
siglip2_sm16_384,qa_concat,mutual_kNN_k10,0.0269597228237,1152,576,4618,512
siglip2_sm16_384,qa_concat,mutual_kNN_k20,0.0314097011693,1152,576,4618,512
siglip2_sm16_384,qa_concat,mutual_kNN_k5,0.023083585968,1152,576,4618,512
siglip2_sm16_384,question_other,VSA,0.579476405794,1152,576,4618,512
siglip2_sm16_384,question_other,cm_cka,0.0848725719472,1152,576,4618,512
siglip2_sm16_384,question_other,cm_r2,-0.715113225149,1152,576,4618,512
siglip2_sm16_384,question_other,mutual_kNN_k10,0.0212213079255,1152,576,4618,512
siglip2_sm16_384,question_other,mutual_kNN_k20,0.025411433521,1152,576,4618,512
siglip2_sm16_384,question_other,mutual_kNN_k5,0.017713295799,1152,576,4618,512
siglip2_sm16_512,answer_all_types,VSA,0.301939653424,1152,1024,4618,512
siglip2_sm16_512,answer_all_types,cm_cka,0.00964937752535,1152,1024,4618,512
siglip2_sm16_512,answer_all_types,cm_r2,-0.827600439565,1152,1024,4618,512
siglip2_sm16_512,answer_all_types,mutual_kNN_k10,0.0113469034214,1152,1024,4618,512
siglip2_sm16_512,answer_all_types,mutual_kNN_k20,0.0130034647033,1152,1024,4618,512
siglip2_sm16_512,answer_all_types,mutual_kNN_k5,0.0099177132958,1152,1024,4618,512
siglip2_sm16_512,answer_other,VSA,0.645160862823,1152,1024,4618,512
siglip2_sm16_512,answer_other,cm_cka,0.0242283854723,1152,1024,4618,512
siglip2_sm16_512,answer_other,cm_r2,-0.766143297092,1152,1024,4618,512
siglip2_sm16_512,answer_other,mutual_kNN_k10,0.026504980511,1152,1024,4618,512
siglip2_sm16_512,answer_other,mutual_kNN_k20,0.0306409701169,1152,1024,4618,512
siglip2_sm16_512,answer_other,mutual_kNN_k5,0.0238198354266,1152,1024,4618,512
siglip2_sm16_512,caption,VSA,0.897943437693,1152,1024,4618,512
siglip2_sm16_512,caption,VSA_abtt1,0.898763778922,1152,1024,4618,512
siglip2_sm16_512,caption,VSA_abtt2,0.910510588036,1152,1024,4618,512
siglip2_sm16_512,caption,VSA_abtt3,0.91386099128,1152,1024,4618,512
siglip2_sm16_512,caption,cm_cka,0.273635269251,1152,1024,4618,512
siglip2_sm16_512,caption,cm_r2,-0.348370437696,1152,1024,4618,512
siglip2_sm16_512,caption,mutual_kNN_k10,0.0928757037679,1152,1024,4618,512
siglip2_sm16_512,caption,mutual_kNN_k20,0.105944131659,1152,1024,4618,512
siglip2_sm16_512,caption,mutual_kNN_k5,0.0816803811174,1152,1024,4618,512
siglip2_sm16_512,qa_concat,VSA,0.662962293662,1152,1024,4618,512
siglip2_sm16_512,qa_concat,cm_cka,0.102030376566,1152,1024,4618,512
siglip2_sm16_512,qa_concat,cm_r2,-0.670190369518,1152,1024,4618,512
siglip2_sm16_512,qa_concat,mutual_kNN_k10,0.0270030316154,1152,1024,4618,512
siglip2_sm16_512,qa_concat,mutual_kNN_k20,0.0309982676483,1152,1024,4618,512
siglip2_sm16_512,qa_concat,mutual_kNN_k5,0.0228670420095,1152,1024,4618,512
siglip2_sm16_512,question_other,VSA,0.590555539094,1152,1024,4618,512
siglip2_sm16_512,question_other,cm_cka,0.0832443933602,1152,1024,4618,512
siglip2_sm16_512,question_other,cm_r2,-0.701533253786,1152,1024,4618,512
siglip2_sm16_512,question_other,mutual_kNN_k10,0.0214161974881,1152,1024,4618,512
siglip2_sm16_512,question_other,mutual_kNN_k20,0.0252381983543,1152,1024,4618,512
siglip2_sm16_512,question_other,mutual_kNN_k5,0.0180597661325,1152,1024,4618,512
toklip_l_384,answer_all_types,VSA,0.266571172667,1152,576,4618,512
toklip_l_384,answer_all_types,cm_cka,0.00888991524709,1152,576,4618,512
toklip_l_384,answer_all_types,cm_r2,-0.721407692022,1152,576,4618,512
toklip_l_384,answer_all_types,mutual_kNN_k10,0.0105240363794,1152,576,4618,512
toklip_l_384,answer_all_types,mutual_kNN_k20,0.0121264616717,1152,576,4618,512
toklip_l_384,answer_all_types,mutual_kNN_k5,0.00961455175401,1152,576,4618,512
toklip_l_384,answer_other,VSA,0.664257635975,1152,576,4618,512
toklip_l_384,answer_other,cm_cka,0.0218947649497,1152,576,4618,512
toklip_l_384,answer_other,cm_r2,-0.663805311131,1152,576,4618,512
toklip_l_384,answer_other,mutual_kNN_k10,0.0217193590299,1152,576,4618,512
toklip_l_384,answer_other,mutual_kNN_k20,0.0258770030316,1152,576,4618,512
toklip_l_384,answer_other,mutual_kNN_k5,0.0195322650498,1152,576,4618,512
toklip_l_384,caption,VSA,0.88116451638,1152,576,4618,512
toklip_l_384,caption,VSA_abtt1,0.884165791341,1152,576,4618,512
toklip_l_384,caption,VSA_abtt2,0.890212619045,1152,576,4618,512
toklip_l_384,caption,VSA_abtt3,0.892637955176,1152,576,4618,512
toklip_l_384,caption,cm_cka,0.270587122245,1152,576,4618,512
toklip_l_384,caption,cm_r2,-0.263660594308,1152,576,4618,512
toklip_l_384,caption,mutual_kNN_k10,0.0825682113469,1152,576,4618,512
toklip_l_384,caption,mutual_kNN_k20,0.0961346903421,1152,576,4618,512
toklip_l_384,caption,mutual_kNN_k5,0.0745344304894,1152,576,4618,512
toklip_l_384,qa_concat,VSA,0.672942545139,1152,576,4618,512
toklip_l_384,qa_concat,cm_cka,0.0988401652441,1152,576,4618,512
toklip_l_384,qa_concat,cm_r2,-0.545023371243,1152,576,4618,512
toklip_l_384,qa_concat,mutual_kNN_k10,0.0251624079688,1152,576,4618,512
toklip_l_384,qa_concat,mutual_kNN_k20,0.0293308791685,1152,576,4618,512
toklip_l_384,qa_concat,mutual_kNN_k5,0.021697704634,1152,576,4618,512
toklip_l_384,question_other,VSA,0.59217523997,1152,576,4618,512
toklip_l_384,question_other,cm_cka,0.0800907549004,1152,576,4618,512
toklip_l_384,question_other,cm_r2,-0.577150481075,1152,576,4618,512
toklip_l_384,question_other,mutual_kNN_k10,0.0198354265916,1152,576,4618,512
toklip_l_384,question_other,mutual_kNN_k20,0.0242962321351,1152,576,4618,512
toklip_l_384,question_other,mutual_kNN_k5,0.0168471199654,1152,576,4618,512
toklip_s_256,answer_all_types,VSA,0.347171951948,1152,256,4618,512
toklip_s_256,answer_all_types,cm_cka,0.00894999989392,1152,256,4618,512
toklip_s_256,answer_all_types,cm_r2,-0.724809547121,1152,256,4618,512
toklip_s_256,answer_all_types,mutual_kNN_k10,0.00998267648333,1152,256,4618,512
toklip_s_256,answer_all_types,mutual_kNN_k20,0.0117366825466,1152,256,4618,512
toklip_s_256,answer_all_types,mutual_kNN_k5,0.00952793417064,1152,256,4618,512
toklip_s_256,answer_other,VSA,0.649822701929,1152,256,4618,512
toklip_s_256,answer_other,cm_cka,0.0222099044171,1152,256,4618,512
toklip_s_256,answer_other,cm_r2,-0.683770840594,1152,256,4618,512
toklip_s_256,answer_other,mutual_kNN_k10,0.020744911217,1152,256,4618,512
toklip_s_256,answer_other,mutual_kNN_k20,0.0250866175834,1152,256,4618,512
toklip_s_256,answer_other,mutual_kNN_k5,0.0189692507579,1152,256,4618,512
toklip_s_256,caption,VSA,0.88934337873,1152,256,4618,512
toklip_s_256,caption,VSA_abtt1,0.891914486914,1152,256,4618,512
toklip_s_256,caption,VSA_abtt2,0.891759857807,1152,256,4618,512
toklip_s_256,caption,VSA_abtt3,0.901127923568,1152,256,4618,512
toklip_s_256,caption,cm_cka,0.278827051531,1152,256,4618,512
toklip_s_256,caption,cm_r2,-0.287351279862,1152,256,4618,512
toklip_s_256,caption,mutual_kNN_k10,0.0812689475964,1152,256,4618,512
toklip_s_256,caption,mutual_kNN_k20,0.0944564746644,1152,256,4618,512
toklip_s_256,caption,mutual_kNN_k5,0.0736682546557,1152,256,4618,512
toklip_s_256,qa_concat,VSA,0.661656738981,1152,256,4618,512
toklip_s_256,qa_concat,cm_cka,0.101684068371,1152,256,4618,512
toklip_s_256,qa_concat,cm_r2,-0.562764900653,1152,256,4618,512
toklip_s_256,qa_concat,mutual_kNN_k10,0.024729320052,1152,256,4618,512
toklip_s_256,qa_concat,mutual_kNN_k20,0.0293741879602,1152,256,4618,512
toklip_s_256,qa_concat,mutual_kNN_k5,0.0216110870507,1152,256,4618,512
toklip_s_256,question_other,VSA,0.593121006248,1152,256,4618,512
toklip_s_256,question_other,cm_cka,0.0826981715058,1152,256,4618,512
toklip_s_256,question_other,cm_r2,-0.597351181485,1152,256,4618,512
toklip_s_256,question_other,mutual_kNN_k10,0.0200736249459,1152,256,4618,512
toklip_s_256,question_other,mutual_kNN_k20,0.0245236032915,1152,256,4618,512
toklip_s_256,question_other,mutual_kNN_k5,0.0170636639238,1152,256,4618,512
uniar_bsq,answer_all_types,VSA,0.198017325441,4096,64,4618,512
uniar_bsq,answer_all_types,cm_cka,0.00403050275295,4096,64,4618,512
uniar_bsq,answer_all_types,cm_r2,-0.414375731584,4096,64,4618,512
uniar_bsq,answer_all_types,mutual_kNN_k10,0.00801212646167,4096,64,4618,512
uniar_bsq,answer_all_types,mutual_kNN_k20,0.00950627977479,4096,64,4618,512
uniar_bsq,answer_all_types,mutual_kNN_k5,0.00818536162841,4096,64,4618,512
uniar_bsq,answer_other,VSA,0.518796390014,4096,64,4618,512
uniar_bsq,answer_other,cm_cka,0.00841658080707,4096,64,4618,512
uniar_bsq,answer_other,cm_r2,-0.380771707252,4096,64,4618,512
uniar_bsq,answer_other,mutual_kNN_k10,0.0167821567778,4096,64,4618,512
uniar_bsq,answer_other,mutual_kNN_k20,0.0196297098311,4096,64,4618,512
uniar_bsq,answer_other,mutual_kNN_k5,0.0152013858813,4096,64,4618,512
uniar_bsq,caption,VSA,0.88349966,4096,64,4618,512
uniar_bsq,caption,VSA_abtt1,0.889554674952,4096,64,4618,512
uniar_bsq,caption,VSA_abtt2,0.886788288224,4096,64,4618,512
uniar_bsq,caption,VSA_abtt3,0.891493311612,4096,64,4618,512
uniar_bsq,caption,cm_cka,0.0725074400683,4096,64,4618,512
uniar_bsq,caption,cm_r2,-0.138170744477,4096,64,4618,512
uniar_bsq,caption,mutual_kNN_k10,0.0469467301862,4096,64,4618,512
uniar_bsq,caption,mutual_kNN_k20,0.0533564313556,4096,64,4618,512
uniar_bsq,caption,mutual_kNN_k5,0.0393676916414,4096,64,4618,512
uniar_bsq,qa_concat,VSA,0.652722762276,4096,64,4618,512
uniar_bsq,qa_concat,cm_cka,0.0231645571981,4096,64,4618,512
uniar_bsq,qa_concat,cm_r2,-0.303525036111,4096,64,4618,512
uniar_bsq,qa_concat,mutual_kNN_k10,0.0152663490689,4096,64,4618,512
uniar_bsq,qa_concat,mutual_kNN_k20,0.0174317886531,4096,64,4618,512
uniar_bsq,qa_concat,mutual_kNN_k5,0.0136855781724,4096,64,4618,512
uniar_bsq,question_other,VSA,0.583396707357,4096,64,4618,512
uniar_bsq,question_other,cm_cka,0.0186832443757,4096,64,4618,512
uniar_bsq,question_other,cm_r2,-0.33232900319,4096,64,4618,512
uniar_bsq,question_other,mutual_kNN_k10,0.0125378951927,4096,64,4618,512
uniar_bsq,question_other,mutual_kNN_k20,0.0143243828497,4096,64,4618,512
uniar_bsq,question_other,mutual_kNN_k5,0.011260285838,4096,64,4618,512
